match_id,corner_id,minute,feature_avg_dist_attack,feature_avg_dist_defend,feature_attacker_spread,feature_numerical_advantage,feature_box_count_att,feature_box_count_def,target_shot
3869321,b2f56fa5-5472-4ea4-95f4-1bd93787deae,115,18.572695457445334,9.225300321761368,12.136861024850726,-4,3,7,1
3869321,ba6399c1-7438-42de-ac23-b142d3e83a36,47,15.99028350922004,10.84309017486559,13.223157501624366,-2,4,6,0
3795107,10df16e5-256d-43d9-b661-79f80f96368c,56,17.29566105329963,10.754923849492194,10.157025455034812,-3,1,4,0
3795107,2322f91f-73e4-487c-ab8a-006ff1dfb3f6,25,19.308229097603594,10.258935132878012,14.480138386325828,-2,3,5,0
3795107,26449563-936f-4cee-9c9c-f8a0b56a1eae,61,15.904876790167316,10.172583490036173,12.916094662697155,-4,3,7,0
3795107,48814684-b9a0-4f74-9625-5a3188a78b9e,33,19.070118131162275,9.84062349186221,12.968354691378856,-2,4,6,0
3795107,5f640f9e-8a4d-4740-baba-c604e2040a64,11,20.962197706774287,10.300422741205963,15.871148791233411,-4,3,7,0
3795107,864e6afd-6772-4d61-875d-995d52ffc18a,96,14.923715545994172,9.59084413108174,10.496649757327077,-2,4,6,0
3795107,94ae7eeb-3fcf-4cd1-8a0f-57a86454e5c2,47,21.792854263141543,11.606743103471915,10.816169440776175,-4,0,4,0
3795107,abf93f2d-6b4f-47db-9005-6768b3fee21f,2,19.79866730444979,9.042763040932165,14.822107620743688,-4,4,8,1
3795107,b44f2a23-8d5b-44f3-b99e-0550355fc6a0,47,16.84022697026062,9.629997421766928,9.608075099599974,-6,1,7,0
3795107,e9daaabb-d983-47fa-bf11-1f48f364f17c,40,17.17615443899625,9.297728734360392,10.563224078444371,-5,3,8,1
3795108,3e5f47c3-2a45-4bd3-adbc-5e4294d5b9e4,15,18.165505007807234,11.759376853719697,14.656590518750784,0,5,5,0
3795108,6145b187-45d6-4838-bee5-a58d89fb9fb1,51,19.301720804781432,10.949246670221775,10.555351460872545,-3,2,5,0
3795108,6fbea364-8da4-472d-a422-c46fd822aa53,99,16.937559682291855,9.603098825055916,11.32181545443272,-2,3,5,1
3795108,732512fa-fc4b-4d5c-808d-9d4f4bc0b39f,47,21.076266767737774,11.188268989247351,11.106472049170534,-5,0,5,1
3795108,8ef74c28-fcd7-4631-a0b2-3af3c25f47bd,115,17.994607421294905,8.537029258948332,14.018931672819056,-2,5,7,1
3795108,a0e80263-65dd-4a8f-9077-b49b6ad33389,7,18.245197493250373,9.809156847951455,13.497569908750506,-4,4,8,1
3795108,a1da54be-f0d9-4573-b22b-f4901e84cd62,63,19.411672178724682,10.302403667699785,13.627651773949355,-3,5,8,0
3795108,af9810cb-c7c2-4ce3-8589-eaba6565c971,24,18.363381347114107,12.627591484886379,10.913659070806453,-5,1,6,1
3795108,baa7508f-bd1f-487f-8960-c453b3e64449,95,17.29383193209352,10.026709113228259,10.858792516693896,-2,3,5,1
3795108,d42f00cd-a4c1-4fa7-a92b-3bb68308dd7a,33,18.75254065089288,12.154912471119458,10.840580246032427,-3,3,6,1
3795108,f17af44f-2819-4565-a4fd-2e330a30a637,101,18.459172400158486,10.061300366876136,11.33780379275021,-3,2,5,0
3795109,179279c4-b68b-424c-a867-9276dcb9e719,21,18.929641675203758,11.531654504791828,11.568080552610088,-6,0,6,0
3795109,1b35dd70-1cec-4544-894e-dc4328b7df6c,8,12.790050735728391,9.991176470792569,12.431364880157522,-3,4,7,0
3795109,741f8202-2772-4ea2-83ad-b50ad3e83b3e,8,16.342845853383384,9.535111526621263,14.29725778760778,-3,4,7,0
3795109,e0e9f81f-811b-40e9-b4cc-07da5f4a72e8,81,12.804754271687816,8.248201285923791,13.964951536159935,-1,4,5,0
3869354,60bee122-0eaf-4bd1-8df3-76cc71d471e3,92,16.101798044315316,10.353805994126269,11.198850970385033,-4,3,7,0
3869354,6d181696-0259-41b4-81d5-68e3b3390932,29,18.980317797978454,10.211924609304184,14.749368552456506,-3,3,6,0
3869354,e4847b26-1049-4939-9c88-681f39d4318f,48,18.120850813495338,11.40804900729307,9.769390914150646,-5,0,5,0
3869354,ef7f49bc-c22e-4525-ad8d-290778b51125,47,17.038297813521247,10.2639853003102,11.208255621015436,-3,3,6,1
3869354,f50a6b1e-3c3a-4001-860b-b8ae1c0173e1,9,15.833455844917399,9.592399029355729,11.724129303418989,-3,2,5,0
3869420,1c6bd271-ff36-4adf-af32-8705891ac2ac,91,16.85686344177403,9.087489426894358,10.479906635182061,-5,2,7,1
3869420,4556075d-f1b6-4f65-b80c-1e84e7ff6085,76,13.010457132282546,7.06054464547593,11.258987823529525,-3,6,9,0
3869420,530c0ee3-b5d1-408c-9809-34daa3193825,13,16.838479978876737,8.79497185822553,12.437141433139193,-4,4,8,0
3869420,bbb6f8bd-5429-49b6-89d6-0faaa5308336,50,20.02305755116075,10.252287692849718,12.936030687020683,-6,2,8,1
3869420,dc6488ce-ce14-4878-8103-bdaeacd6d275,65,12.384825973804624,6.702092200087997,11.071942216115778,-3,6,9,0
3869420,e45cb86d-259c-431f-9259-12e81186857c,90,14.26017807455379,7.928738509983777,11.47158260672245,-3,6,9,0
3869420,f6d5a755-85a9-4596-8bad-5fbb81250ea6,23,15.550690606326578,8.23595861415903,10.82883655371104,-4,4,8,0
3795187,1e3a68e4-457c-4989-86b7-1ec938cb574f,66,20.617512387130155,9.588283186151838,12.31906096722,-4,1,5,1
3795187,28e4499d-977d-465b-b065-2f162940555d,79,17.45690905687526,9.904896303475255,14.592487491661075,-5,3,8,0
3795187,446f53d5-013d-4123-89c6-e173a9fe26a0,62,18.40713220599768,9.332445784443637,12.194637819291103,-5,1,6,1
3795187,a9a53091-32b7-40a2-8289-51cc0bd64c8a,16,19.551361939393537,11.195568070926154,14.683256968736348,-3,2,5,0
3795187,aa9e3d57-c35f-4339-98e5-c22089fc564b,40,19.763524295288775,12.022820083377352,11.926998580955303,-3,2,5,0
3794685,0f994e5c-2131-4e23-91ad-4003a18a513e,113,14.858029020397094,7.158752872227245,14.246889895692048,-6,3,9,1
3794685,1e2c5fc5-6c45-409d-b102-fd715af4a01b,104,18.13179380888649,13.014296429669818,10.182139545940801,-4,0,4,1
3794685,4c81d114-5c5b-421b-8106-bee72c00e520,55,20.590436845068183,13.127580097635514,9.802929962141068,-4,0,4,1
3794685,5e8bdc14-979b-4e8a-a8ea-4497e79b7f56,42,19.96419208363775,12.375909542005065,9.486418683382247,-4,0,4,1
3794685,c00f2423-be0e-452a-a636-5ea504aa63eb,62,16.248655175374562,8.020391306816002,10.341713127889834,-6,3,9,1
3794686,089d5178-bba0-405d-99ea-f2619d09e56f,41,18.73247234210955,12.638082322614745,10.091594728640187,-3,1,4,0
3794686,168aea0a-79ba-426e-a479-ab3184d6727b,97,15.518970746387525,8.23397331146598,10.173056681958883,-3,4,7,0
3794686,65e80ce4-964c-45d9-96af-9ae077966925,36,18.503545766422764,11.81226005919005,11.296276834318883,-4,1,5,1
3794686,c1ce8825-b4f8-4458-8079-b3f5f0c367aa,106,28.538464006605444,14.722891850316783,11.856377010278553,-2,0,2,0
3794687,0f02d7c6-fc48-4749-8e73-a407b82f5937,81,14.1642301634278,8.301471049126633,11.58679864084602,-3,4,7,1
3794688,25875846-3a31-411e-bc20-2dcc60fedb56,48,18.75487661985498,11.25421961912514,13.56651340137379,-3,1,4,0
3794688,3457f88d-ccea-4611-afe4-c0162bb208a1,16,17.157336903654343,8.636499132879973,11.939243788352897,-6,1,7,1
3794688,9b0236d4-9625-4e6c-8245-cb6c42e8c055,43,20.82736783380116,9.288676237153457,15.600511062591798,-5,3,8,0
3794688,bc6c9aee-0814-489c-ba19-7599b8f7bb9e,57,26.930786535639044,10.148135491945153,17.784486285074646,-5,1,6,0
3794688,df219f01-b9df-42b4-9a85-7262d57ac90f,26,17.513090482604525,9.190340633861352,10.85796553402388,-5,1,6,0
3794689,bef9bfe9-60fb-4bc4-8a40-c64f07683d43,35,19.132250350783494,9.90157753134831,12.531897243456218,-4,2,6,0
3794689,dcb8ed17-731e-4e6c-8c17-e571b5c2226e,20,15.065162577352346,7.49839317101046,14.420582778896408,-7,3,10,0
3794689,f566a1e0-b705-499a-a64a-6829ecaec83a,20,16.157428702960342,7.332168023765794,14.385301372884824,-4,5,9,0
3794690,4dc824d0-d1d6-451d-b314-425a84d25948,10,18.0832391380139,12.360316403501484,12.400486617429575,-3,2,5,0
3794690,6597ada7-a632-4de7-8154-a7582f8c04af,32,17.154734747130274,11.697427188303429,12.122171718197647,-3,2,5,1
3794690,68365bfd-90f2-44f6-9199-a077bc521c42,59,15.314348302964094,8.263475663868721,10.568882351806868,-5,3,8,1
3794690,92a45500-765f-47af-aab8-2009206e4bd0,31,18.496850333595148,11.084789332656834,10.729320626819264,-5,2,7,0
3794691,0ac145b2-943e-4e38-ae2f-f079a9b9574a,94,16.69861094440968,10.557533025148889,10.826501892774662,-5,2,7,0
3794691,1dc2412c-c136-4297-afa6-59cfe11da36e,70,19.429534983167468,12.018336776615586,11.064238285182679,-4,1,5,0
3794691,430ec524-f008-4ba0-87d6-2aa98d0d3719,1,18.075925777114556,11.319983615588642,11.36679862249899,-3,2,5,1
3794691,bcb4c6fe-aa47-4cbc-be93-0db3c83dfb5c,102,14.417013389589433,6.8563904285162875,12.595557425512045,-4,2,6,0
3794692,39853fe3-7c49-44df-9ebd-2541df7128c2,29,12.301659120659808,6.502825727674883,14.097614236624043,-4,5,9,0
3794692,7ab3b20a-37ef-4bc7-abbf-00eed6028e30,89,17.546534408122948,9.120406549341535,9.990937401862428,-6,1,7,0
3795220,0adc5412-6c9f-400e-b72e-de8bf2c8546b,81,18.022408942760762,10.220925607152251,10.913773978072898,-6,0,6,1
3795220,18ea3663-46b9-4fa6-a92c-953defd6b8dd,48,18.260266662829736,10.416250800657178,11.40996068654981,-2,1,3,0
3795220,3a7833ec-5602-4ea3-a3c4-88a2cee08dee,62,17.849919732652186,10.191806859208532,13.5760836125779,-1,4,5,0
3795220,3b6426f7-cfab-4c31-8512-c09a22c801ff,18,17.893322259945954,9.897178591502778,13.219174869640954,-5,3,8,0
3795220,405e9722-4089-4105-893f-05fa131465fb,50,19.598414508443334,10.332633786446923,13.950441287517272,-3,4,7,0
3795220,c759ade3-1f35-4b98-88bf-91d26bb6adcc,76,19.78812240957331,9.22582666200369,10.983939898346309,-7,0,7,0
3795220,e579e5e5-e6b5-451c-86fb-ec296a88f9e2,91,19.49889137521336,10.56711901384687,11.578287833926783,-4,1,5,0
3795221,39f85594-afd7-4bee-9f4e-c8f1d111d2a4,56,14.974707745362464,8.785375641881137,15.127021756902481,-2,6,8,0
3795221,75a6c11b-8f3c-48a9-bb98-f0c17b959b4f,11,17.786119232824387,10.194961929183584,11.234455787435385,-4,1,5,0
3795221,931c8ba2-0d72-4ec7-a781-702e7f3e4ec2,116,17.882401942455367,12.237145084059238,10.410583229419837,-4,1,5,0
3795221,93e2ba98-bfc2-4888-9a3d-bf4c515f6b94,114,10.005352512212815,6.156496370522448,13.528633800550697,-2,5,7,0
3795221,bb290ccd-79ba-47e1-8c13-19ec95c8c273,97,17.58730267359574,8.896167856065492,13.600931507482066,-4,2,6,1
3795221,c4002551-fa58-4ef5-bead-8a3df79f402c,59,22.718558341334727,8.500859014716621,16.537632716356203,-4,2,6,1
3795221,c8e45f69-0385-4912-830f-11bdae7cf4d4,87,14.279606421896991,9.047861220080428,10.880858176086964,-5,2,7,0
3795221,f159b9e1-121c-4b37-ab6f-18d7868205ac,100,20.28928730112346,10.587749331499557,10.60390004294082,-4,0,4,0
3795221,f777b163-6114-4a0c-bd6b-2c6fed64cefc,15,15.118295637731844,8.643596450264246,14.122606509070057,-3,5,8,0
3869486,8709a54e-44b2-4bca-912c-0eb0725a37fc,5,18.487884478092333,8.28593862575985,11.327570611508056,-5,3,8,1
3869486,9b27e143-0968-44a5-bc14-517289ccbe88,82,18.646965602312818,9.490718551619102,10.86029212317794,-3,3,6,0
3869486,9bdfe5f7-cbb9-4caa-9410-03215be255e1,4,18.449065097127132,10.18152464116052,11.463002322387107,-4,2,6,0
3869486,b4763cf3-afbb-431f-a915-6bfaafe0e82c,73,17.272327263980312,9.45296792073524,10.874494395863097,-5,3,8,0
3869519,06f43f7a-a271-4e62-8b39-60b2dae0fab5,38,23.15469727160587,13.869455916327292,12.61730401526754,-3,1,4,0
3869519,616bb2ef-95c6-4953-9393-9ed2a43453d0,41,19.314547723385104,8.441267521076798,13.250962698152708,-7,2,9,1
3869519,bc70b10a-3a5b-4178-ac26-71e4af7b4978,15,19.044701765923286,11.27955113999066,9.988149359551459,-4,1,5,1
3857254,2941cef9-02a9-4b8e-913b-21e1fbf25712,42,18.87455484031466,10.276343272776634,9.874254751290954,-5,0,5,1
3857254,3cef3599-54a3-41b6-b263-d360f808730e,50,23.636323932020737,10.350397802126215,11.078096130036888,-5,1,6,1
3857254,6a84b77e-19fe-427d-a341-4b6f962dddaa,21,18.920361865348198,10.890905806623806,12.571363718975483,-4,3,7,0
3857254,a22d766e-0b71-41b7-8219-4db7db431aa4,92,18.711711014430563,9.974097287630658,12.313216509612708,-7,1,8,0
3857254,a2914ec4-8fa1-466d-ad72-6ca37b86bb31,52,16.157230103641368,9.330445717888754,10.88825051363898,-5,2,7,0
3857254,ad72238a-6353-4016-8964-2a959d0c06a6,96,19.67077095940468,11.977580639362987,13.832977658191469,-4,1,5,1
3857254,e4b6ac8c-3d97-4f91-969d-12184fec64d6,38,16.90189729308063,10.233758436138416,9.988470884015106,-5,0,5,1
3857254,f79126f0-964e-45b9-9b67-f700253ad537,69,19.746008122355907,11.651250020475182,12.571386395254878,-5,1,6,1
3857256,6211767c-543c-48ec-ab72-10eb7928e569,4,19.14244605601689,10.47552844585385,12.776303825360282,-6,1,7,1
3857256,8b3132d3-47b9-4738-838c-cc8e2e293452,16,18.942291557762715,10.246926502293812,12.07119867479692,-4,1,5,0
3857257,0dd968dc-f7e3-4e9d-bde4-599048c623ca,46,14.350124298823651,8.324708904531503,12.037976768357002,-3,4,7,0
3857257,2418d248-fb83-47d2-b70e-096022c66013,94,16.80700342123989,7.828354127506083,10.219097732453466,-4,3,7,1
3857257,270c3e6f-5dbc-44da-a1b4-9d0c6ab289e4,46,15.553415865256799,7.798244613045677,11.799221923207996,-5,2,7,1
3857257,544448c6-f186-41f3-9186-d4179bd6a9c9,93,16.526212469378997,7.877697468181066,10.438657381203306,-6,3,9,0
3857257,62c5400d-866a-43c0-8abc-8860de379ac1,11,16.631232762188468,8.325351542647875,11.513855255833533,-6,3,9,0
3857257,6e63c1ef-58d3-4460-bccf-7d8de2db55cc,20,24.100558275642896,11.271366076982435,11.009368379160128,-5,1,6,0
3857257,81a526e7-b1f1-4c7b-bde8-c95ae29734c6,64,19.880102686953652,11.933128762541305,12.50555728033647,-3,1,4,0
3857258,66b2776e-81a0-47a3-afd5-5aaf924d0d3b,68,17.582089352042498,7.924751056430989,11.484823503598998,-5,3,8,1
3857258,bd0f8e1c-3e79-427e-9ae3-63a8f86c415d,84,19.953906173173557,8.155493100962834,12.17404698857142,-5,4,9,0
3857259,306f42b5-73e5-40e5-a7a8-a4ac2bf0ea80,52,13.600769159157945,7.069216462888642,10.855491073115946,-4,4,8,1
3857259,463744fe-2263-4283-a615-c6f4c14adcd5,28,13.42421930707205,7.627883053299307,13.210350818335087,-3,4,7,1
3857259,7bdb5218-9cef-4dcf-a498-c78ccab5a351,51,16.49952189969862,8.283576148657186,15.269533381636673,-3,5,8,1
3857260,7f68bd2b-8d23-4403-9ed2-6408d9a1a7f5,46,19.47608338618424,11.153955767906355,13.268619033799327,-2,4,6,1
3857260,d420377a-e399-49c1-a5ba-c2b43a6d45ee,35,18.35864393276482,10.087660141108454,13.591481144472896,-4,4,8,1
3857260,fab098d1-d41c-40fa-814b-b193868d071e,58,19.147467492840917,10.681347369527444,13.7684003596191,-5,2,7,1
3857261,922d1aa6-d1a2-4fa5-aab8-bd2f40653a62,40,15.024523037428665,9.283261615111964,11.810101485481086,-5,3,8,0
3857262,1feb2b17-ef5c-477b-b2ff-c03098293e86,85,16.33118776565627,9.373658685608872,10.608200133231115,-6,2,8,0
3857262,21a91fb5-6da2-48d1-b67d-0f38f3a4ec44,90,19.492312985894664,9.439834294471117,13.155398109180346,-6,3,9,0
3857262,2d9de76c-214a-4677-815e-531ab0dab56f,56,20.44209358749106,11.685786562813389,11.442179453430851,-5,1,6,1
3857262,75e99199-5ea4-4f17-b825-2996ddd349dd,71,19.739849120468023,10.979316256454714,12.201642325346944,-5,2,7,0
3857262,e3d82279-715e-49c7-bb3e-5a2ccdd04926,46,20.94414424044638,9.973022883655556,12.257764207300886,-4,3,7,0
3857262,f6371d22-9945-4447-9017-dee9b3a8398f,16,16.57150567193375,8.038453726392545,11.78603860683195,-5,3,8,1
3857263,1f14a85c-1fd5-4cff-8a95-cb5d43de4de4,93,15.674300962318155,8.75008085550979,11.860377900151573,-3,4,7,0
3857263,3d171ef6-37aa-4151-90c9-b43ba8f6bc84,89,20.42381495594665,11.960784338225272,13.036517278236259,-5,1,6,0
3857263,534b66f0-848d-4945-85a6-bf5ed0821f9f,56,14.31477379694825,8.687472638737985,11.867054942100417,-4,3,7,0
3857263,5ac6dd0e-5684-4415-bede-5861a5ecb941,47,21.664826939680193,12.066859013308092,13.193429939337642,-5,1,6,0
3857263,710321aa-06b2-45eb-8a5c-c258c6d5d754,80,15.794878036318428,8.747094315567516,12.581359194909352,-4,3,7,0
3857263,8438bb2e-7471-4a4c-b386-6411e5580a34,95,14.696233767256059,8.149832543610037,12.057910509384076,-3,5,8,0
3857263,d3afd109-d00b-42ae-b5fc-5aa65841bfbc,73,15.965986351359078,9.149279787121284,12.080468246703747,-4,2,6,1
3857264,23eb1ef5-caab-4912-b8f7-7c5e8e0019b0,38,19.463703709239248,9.454563465947604,14.362854250180577,-5,3,8,0
3857264,45297090-4850-4745-b968-d8925caec430,64,21.748057885160474,12.08939083807425,12.910455966006692,-6,1,7,0
3857264,8cf69672-c44a-4143-9b28-37fd53680bfd,1,14.974983614797473,7.106493940817466,12.46225432484053,-5,4,9,0
3857264,b341c4cb-5baf-46d5-a572-0f4fc59b760f,92,21.74896541059746,12.521690503811902,12.809415048994346,-5,1,6,0
3869552,a1fdcc5e-b892-4a54-ac8d-fa50bd5709db,39,18.1230039478131,10.199678506807224,10.47959073870397,-5,0,5,1
3857266,59b76fdd-074c-4d8d-b8bf-2b0a5183a83c,51,16.53544539905175,8.534875857420062,12.273037617894438,-6,2,8,0
3857266,a9bf049f-beef-4e40-a3ce-427a88b04be1,78,18.42990895955721,8.209012616284745,11.044805624693728,-7,1,8,0
3857267,2a05e2b0-5e78-49e8-8d06-d73ec1c26cb1,92,13.354071505155364,6.939443313119671,10.94395464582232,-6,4,10,0
3857267,2cf24837-836d-43c4-a737-e081bec633a1,66,14.452024443355587,8.861566762431826,11.6485173375576,-6,2,8,1
3857267,fbe6868c-54be-4861-bfbc-755e99ad2bf8,92,14.184254707499605,7.117261027303481,10.811782537761506,-5,4,9,0
3857268,064a7942-ec69-4b7d-8f0a-d3a63afabf09,89,17.27091063233112,9.069638279534267,11.290655100034606,-4,3,7,0
3857268,1ab8693b-c4b8-40a8-b722-cd0cfeb1069f,90,23.101899842758886,13.03069226292282,13.536857737921897,-2,1,3,1
3857268,2c14ab73-9c33-4807-a6f5-810540ce8d23,67,15.652184633888165,10.2080294041405,10.658280163064635,-4,2,6,0
3857268,b181d37d-14a1-49bd-b08f-8bace9c255b0,64,16.901118207642707,10.504723711964694,10.706795464165983,-4,2,6,0
3857268,d335a8eb-8b69-4935-a19d-d3506d713482,48,16.524311468774115,8.970546237389506,11.214784449664545,-3,3,6,1
3857268,e2f27b75-494a-4d4c-a8db-52779131a330,54,18.709710605373225,10.001496327432012,9.934737961111338,-4,1,5,0
3857269,01ce02ed-659d-47da-82d8-42246a0e31b3,54,16.45712527526126,8.378490635732584,11.984969162744834,-5,3,8,1
3857269,17d017c7-e64d-4aa1-b112-8fa49ed0f8ba,5,14.843793060627275,6.252893292800177,12.37955178979885,-5,5,10,1
3857269,1fb1e998-ffcc-46cc-93a3-c4061e6f49a3,93,25.905781332150777,11.03896854085288,11.658864351235467,-6,1,7,0
3857269,2bc393a8-81e2-4975-ae77-cd1c71f06a31,80,15.921668058788306,8.73707286236423,11.089486670526087,-6,3,9,1
3857269,4c756cdd-cd2c-49bb-a56d-6074cf59edcc,37,18.73920657857961,10.390492085182451,11.459626961602188,-4,2,6,0
3857269,55ac1230-157a-4090-befd-c9b1959e6e32,27,17.06028197457944,10.369464411965959,11.589737213375656,-3,3,6,1
3857269,581da18e-6e93-4c9e-8cd6-b911d0aa803a,45,14.833252866882617,7.5522955890076195,13.357801096483641,-5,4,9,0
3857269,fab5d23f-d6aa-4116-89ba-9a2c3a1a789d,44,14.327591521065317,8.41126434605947,11.289616944897778,-5,4,9,0
3857270,2e86b32d-3656-4e91-9ab3-bd42f281e4f8,11,17.030437003656655,7.1273806898899865,11.374636019192867,-7,2,9,1
3857270,3b605bc5-23b0-4443-8600-57ee51581883,18,20.6739245414595,12.36756399426345,13.60624008603154,-3,1,4,0
3857270,67ab9bce-d0df-4041-bc97-5db048dd4982,16,21.08926126619157,12.639167319716249,13.653823663571064,-3,1,4,0
3857270,70921b06-d3b3-44db-933c-745009739f83,45,19.805857650654506,10.571160553340746,11.991059965492264,-3,3,6,0
3857271,0c3887b1-a8b4-48b2-87e0-76a85dce852b,54,16.619109895749386,9.314608750077108,11.35521357370838,-5,2,7,0
3857271,339eb433-59f3-4a63-90f5-05305e8f4d03,83,16.288917852124097,8.860099700890585,12.412745992099762,-4,2,6,0
3857271,6c0f02eb-1e60-4e26-9a72-c868e8ba9d3e,2,15.271375556187868,8.844306021778035,12.250435514234837,-4,3,7,0
3857271,8efea817-83ce-4279-87fd-937e192925ff,53,16.22033257153335,10.34362291181611,11.60234764505913,-4,2,6,0
3857271,ebc21415-8e4b-4ef5-9883-917d1005ec24,31,18.37775893175395,11.626435076127144,13.175751193011612,-2,3,5,1
3857272,021e3157-35f8-47cd-bd2b-566e022cd920,90,17.11198035145156,8.49919651116443,10.928265123298575,-6,2,8,1
